RUN	linebot.LineBotSimulation	linebotsimulation	1593599003853	 	3.3.1
REQUEST	73		who are you	1593599017701	1593599017704	OK	 
REQUEST	73		parrot	1593599017706	1593599017707	OK	 
REQUEST	73		send location	1593599017708	1593599017709	OK	 
REQUEST	73		send postback	1593599017710	1593599017711	OK	 
USER	All Check	73	END	1593599017700	1593599017712
USER	All Check	74	START	1593599017751	1593599017751
REQUEST	74		who are you	1593599017752	1593599017754	OK	 
REQUEST	74		parrot	1593599017756	1593599017757	OK	 
REQUEST	74		send location	1593599017759	1593599017760	OK	 
REQUEST	74		send postback	1593599017762	1593599017762	OK	 
USER	All Check	74	END	1593599017751	1593599017763
USER	All Check	75	START	1593599017789	1593599017789
REQUEST	75		who are you	1593599017791	1593599017793	OK	 
REQUEST	75		parrot	1593599017794	1593599017795	OK	 
REQUEST	75		send location	1593599017797	1593599017798	OK	 
REQUEST	75		send postback	1593599017800	1593599017801	OK	 
USER	All Check	75	END	1593599017789	1593599017802
USER	All Check	76	START	1593599017839	1593599017839
REQUEST	76		who are you	1593599017841	1593599017843	OK	 
REQUEST	76		parrot	1593599017844	1593599017845	OK	 
REQUEST	76		send location	1593599017847	1593599017848	OK	 
REQUEST	76		send postback	1593599017850	1593599017851	OK	 
USER	All Check	76	END	1593599017839	1593599017853
USER	All Check	77	START	1593599017891	1593599017891
REQUEST	77		who are you	1593599017892	1593599017894	OK	 
REQUEST	77		parrot	1593599017896	1593599017897	OK	 
REQUEST	77		send location	1593599017899	1593599017900	OK	 
REQUEST	77		send postback	1593599017901	1593599017903	OK	 
USER	All Check	77	END	1593599017891	1593599017904
USER	All Check	78	START	1593599017931	1593599017931
REQUEST	78		who are you	1593599017932	1593599017935	OK	 
REQUEST	78		parrot	1593599017936	1593599017937	OK	 
REQUEST	78		send location	1593599017939	1593599017939	OK	 
REQUEST	78		send postback	1593599017941	1593599017942	OK	 
USER	All Check	78	END	1593599017931	1593599017943
USER	All Check	79	START	1593599017980	1593599017980
REQUEST	79		who are you	1593599017981	1593599017984	OK	 
REQUEST	79		parrot	1593599017986	1593599017987	OK	 
